,px,py,area (pixels),flux (noise-normed)
123,4812.928610022232,303.1689987666175,2.0,15.813115490535438
124,4443.983466533107,5257.371952058762,2.0,15.807413036296428
125,633.0262409348077,3963.588719251057,2.0,15.762180853830454
126,8561.145530968624,413.3760868415865,2.0,15.751570912813293
127,3743.7660536121903,5933.426815869966,2.0,15.653121219364666
128,7539.025754359909,171.81967016977288,2.0,15.56744087316429
129,8082.054667894412,4233.487961777612,2.0,15.56153094761901
130,7252.081754954684,871.653104514504,2.0,15.472461902560632
131,491.07957683640836,2267.5866716371243,2.0,15.441695551827676
132,4625.899218170217,6367.664279842638,2.0,15.424725411292243
133,333.95703821751675,1111.4709511245683,2.0,15.36783262589551
134,8370.156856882691,5511.61245437232,2.0,15.357234402960996
135,1076.0496041022068,427.6866770607913,2.0,15.339647078511204
136,5387.99701228988,5707.627670924773,2.0,15.158388263303861
137,8791.040031327471,5003.748650239674,2.0,15.110914348113042
138,3862.883227796507,6235.2877101686,2.0,15.084798407631567
139,870.8399871371327,6115.559477075925,2.0,15.075285023921268
140,9420.008138265013,4733.506494429421,2.0,15.0128723238902
141,9334.002924968094,359.51160519564894,2.0,14.997926470100401
142,2218.1854946168664,5123.425711035862,2.0,14.905265191454202
143,868.8721372797208,3097.5312111362427,2.0,14.871324132931779
144,7186.9927292546945,5131.270660954615,2.0,14.86280873153254
145,8876.919497856019,85.85146580458985,2.0,14.854545139240154
146,395.1649064155596,3565.3769921879943,2.0,14.813565534140107
147,9369.004338072407,33.37221299153591,2.0,14.812097065692292
148,280.9851509032274,3351.6682713684086,2.0,14.807801525016043
149,7546.964866439967,4917.213052519887,2.0,14.794465336152264
150,8757.102270865242,4537.443339711895,2.0,14.787773240844954
151,855.0087020020765,2745.4413774318423,2.0,14.758211579092158
152,962.0408631002166,5605.722087214754,2.0,14.697500860165496
153,1108.0634742139262,5569.564549021599,2.0,14.636800472371318
154,8343.1432327096,2117.5450891330242,2.0,14.516742132233523
155,120.80922995847278,6217.533366911404,2.0,14.503534619027905
156,9436.199904477686,2407.324639528042,2.0,14.501956893032947
157,7664.903037957031,2667.474398466907,2.0,14.488305049233674
158,9507.051877258113,6014.323297026301,2.0,14.472066367294184
159,7473.99661392648,489.7066083532149,2.0,14.441051907253557
160,7494.933090104552,45.52365949565583,2.0,14.42278917115017
161,2536.1898673457126,5587.4865603178505,2.0,14.404377088334861
162,8515.072089409034,5263.265266864214,2.0,14.370615292790692
163,8477.110471535801,5614.050973305391,2.0,14.356214461839892
164,27.99458859808964,2283.2434834086316,2.0,14.341209528918661
165,7152.9720192420355,3005.40595904524,2.0,14.326875801705034
166,9541.069162114476,675.7542271812594,2.0,14.309791027457724
167,7942.97403834068,1897.3409039551073,2.0,14.255944909202336
168,9251.076456347479,2561.590960399879,2.0,14.234566645267266
169,9244.011353866812,1063.4854587419127,2.0,14.226088314718925
170,7940.858320393862,4763.723658284052,2.0,14.218831035806703
171,236.33660688824884,2164.7990403576446,2.0,14.183362811475856
172,7457.121581980871,4519.075524481389,2.0,14.16456394446656
