,px,py,area (pixels),flux (noise-normed)
245,1694.9414144054379,3012.1915924764016,21.0,718.5213110086252
246,419.87594718903574,2068.0873910737137,21.0,718.2412385001186
247,3784.2762730901295,2371.795450716702,21.0,717.9314336141963
248,3148.0465208660094,1067.3032008613814,22.0,717.592842082576
249,3132.0935774471686,3455.254774681849,20.0,717.5399681000684
250,700.5861246944177,3108.0267755109776,22.0,714.188893982639
251,938.535666994196,1869.0150416699464,22.0,712.5162568034218
252,282.62077342375966,1516.944147981257,22.0,710.2825157282206
253,1929.6225377689002,3451.2574777741397,21.0,709.6643224243381
254,2785.630044764289,1046.6003667938792,21.0,709.2331520078163
255,806.1642124580991,2184.3445223379968,21.0,707.1651177249773
256,1089.193187381811,2663.5756063581016,19.0,706.8358472081079
257,3538.1477247882663,1387.0114905461357,21.0,706.7616675123791
258,2907.3120894042327,745.589017618653,20.0,706.0755137669001
259,2950.354030245088,3676.6337913231305,23.0,705.4822283714832
260,960.8850979431681,892.3127503370696,21.0,704.5196644998166
261,687.633296269515,2985.9129424910043,21.0,703.5894755819552
262,697.3843405687109,1821.5829558901135,20.0,703.2339309384863
263,816.2293158083274,958.5829817969968,20.0,702.5021338645988
264,1190.7859556840012,1364.6575533504024,20.0,700.0164246604403
265,2573.143494142725,3613.5616637510198,20.0,699.4103847294768
266,1634.929696820618,3797.22706601581,21.0,699.1543784558303
267,283.21455524097865,2599.0749874019148,22.0,697.6298708239107
268,3373.5634253354515,2812.8023334571976,20.0,697.3288891897104
269,1616.96377455256,3353.9585942126487,21.0,696.272304714737
270,760.1732551697704,548.829230210532,22.0,693.798363732237
271,1945.3732797625962,701.6444076283483,20.0,692.6756454231898
272,779.3313029393747,2595.948082768304,20.0,689.844801856448
273,1501.1384385455287,3760.279397522174,22.0,688.9421275247156
274,3400.8983766884553,1238.465649508492,20.0,687.9399505321434
275,3545.7970135869564,1341.1645926078593,21.0,687.2996506958145
276,1038.7518316796459,2757.75447587121,22.0,686.4867042270511
277,730.9563026612369,1615.861704812024,21.0,682.5925211781779
