centroid_px,centroid_py,gaia_px,gaia_py,gaia_G_mag,match_dist_px
3149.82082023099,2866.8253876984636,3149.5220071794224,2868.009640808546,3.2497870922088623,1.2213699965723348
159.3077162322198,1591.9215797813729,158.97081181587782,1591.820803884114,5.078526496887207,0.35165376042219726
1091.9231492951171,2717.3349450395567,1092.1452672248215,2716.8518553646527,5.369665145874023,0.5317066942356796
751.2171578673971,2254.077818936428,751.3102224833083,2253.829520840855,4.991204738616943,0.26516592352678087
3809.693372624939,1740.0447852809343,3810.0639166318642,1740.0187076745608,5.205053329467773,0.37146049941060544
1331.284089448903,584.67754858718,1331.4465161349608,584.7244525267656,5.1205902099609375,0.1690633250956336
2563.9935260766943,2946.89219747218,2563.969552907867,2946.785056169609,5.507355690002441,0.10979058038030817
365.93068260754,2864.497195079904,366.1160199608519,2864.050775604629,5.286279201507568,0.4833635096254525
1278.020109865176,841.9600660875207,1278.2358216756495,841.9340007521105,4.99460506439209,0.2172808939778411
1157.9098071220017,3391.6914207778195,1157.3967552447452,3391.0218538598083,3.6866872310638428,0.8435295409476896
981.5966505061684,3049.2179119431603,981.9166723570177,3048.7602580706916,5.246231555938721,0.5584452094937533
3868.1218179726066,2679.114491699299,3868.589822813189,2679.3601793349726,5.281338691711426,0.5285744461583883
1976.4063666764769,3601.575193070405,1976.408237666486,3601.2716064446963,4.30880880355835,0.30359239106540664
499.15613890175393,3080.808097722183,500.48671000818035,3079.755085612751,5.362612724304199,1.696836459965253
3098.4229795046103,1116.782527158329,3098.3495473460052,1116.6377352875525,5.056478977203369,0.1623482915228124
882.2409346008875,1143.177216179679,882.4108663431955,1143.2896153370405,3.9033446311950684,0.2037409326066254
3693.068799681784,1896.8598258145432,3692.428903893354,1896.7167425762527,5.701117038726807,0.6556976689988493
2474.9111308668716,3228.511865291594,2474.8302211558034,3228.398429525659,5.26933479309082,0.13933432577207647
2319.1768587726806,3580.8570520717144,2318.9118413718206,3580.67263205598,4.795924186706543,0.32286988859602556
3223.169406098432,2892.0386363824296,3223.0908148547815,2892.084816579022,5.21505069732666,0.09115478120123556
2223.8125003132755,735.2171301641989,2222.242707014722,734.4349859061442,5.880943775177002,1.7538530840956026
1201.8398463447468,709.3889137206605,1202.057943505638,709.4277775704086,5.226077556610107,0.22153277501538798
2702.257372817681,3403.0003869922207,2701.9244249862413,3403.1518749557213,5.3795084953308105,0.365790734636349
2798.9842245177556,725.707232444488,2798.6425198361376,725.6467436387725,5.289077281951904,0.3470172691042292
269.1394856854447,2262.407788748965,269.06137410240626,2262.166644677345,5.680097579956055,0.2534795508163325
2827.793180118754,839.7093577322762,2827.47602992248,839.6339992612711,5.529637813568115,0.3259802849085054
1152.5034978386925,876.4069909247385,1152.72204995227,876.4456700820583,4.9864349365234375,0.22194842545098864
1984.8313895820395,442.39412344841713,1984.5894301007202,442.37882366976714,5.638303756713867,0.24244272277603318
3640.1007561905863,2231.8495937679663,3640.4450140977287,2231.877202248625,4.9789276123046875,0.3453631926456722
474.12538020227373,1787.830494649278,474.01514800144037,1787.783179951034,5.059753894805908,0.11995757070935155
3619.840546595736,2236.5097816978737,3620.2493534883197,2236.589075293986,4.965533256530762,0.41642592355442093
459.28282179403374,2659.888058175145,459.44552415721046,2659.5474260253586,5.311919212341309,0.3774947952639935
1903.1882228157497,3832.7945341002505,1903.025575760693,3832.5375996486464,5.379911422729492,0.3040877783464875
2147.8857755801464,52.8727181927911,2147.712153669971,52.68344609335031,7.071026802062988,0.25684332835342816
664.3239885585006,2534.9536695425004,664.4378691983875,2534.704647351933,4.895733833312988,0.27382631636859583
2576.8990102160874,247.7977106503199,2576.4992707346246,247.5403470568251,5.230531692504883,0.47542367662613055
3105.6637637536296,502.5224977179549,3105.219197660612,502.2814699122987,5.643579006195068,0.5057009137430284
2506.1207068019303,938.4135304916152,2505.944660976035,938.4243541018188,5.24771785736084,0.17637823945446934
1321.0545842847785,664.4624497618057,1321.265094297864,664.5128897900338,5.364673614501953,0.21646861679442947
128.62725640561607,2116.965422268145,128.51337059022717,2116.880794355631,5.467689037322998,0.14188679474589283
2896.1295796245527,1431.241250454759,2896.0918377129215,1431.1884007987132,5.421928405761719,0.06494257492377482
443.4502176092456,2542.2970068384466,443.56473667159867,2541.901710450858,5.53801965713501,0.4115505432906256
