centroid_px,centroid_py,RA_obs,DEC_obs,RA_catalog,DEC_catalog,magV,r_px,r_solar,total_offset_arcsec,radial_deflection_arcsec,einstein_pred_arcsec,residual_arcsec
2861.1865071768366,2777.819700906504,233.83325968468228,24.342891845294847,233.83370404846661,24.342140388260443,4.0749969482421875,1092.6614714932168,91.20736917119785,3.072886967779538,8.80884096128149,0.01919801015982976,8.78964295112166
1305.7928951578813,2904.5185549181274,67.9733192073053,68.82753540082955,67.95649007266682,68.82115200418,4.069357872009277,1133.355822942273,94.60423529362485,31.733945407106013,11.535338704486891,0.018508685098139528,11.516830019388753
1129.268613528794,2711.112753687982,68.09127463718009,55.75152398053024,68.07904207346839,55.74494751480135,3.830866813659668,1133.0427549704216,94.57810267448407,34.27592824772136,14.201863100498196,0.01851379918274039,14.183349301315456
3543.152770825389,1696.7559680532663,216.61527165290477,-25.65774006846594,216.6133266956062,-25.656836640637906,4.053886890411377,1535.8561710280803,128.20201355996116,7.100162073024422,5.119177495899125,0.013658131813827109,5.105519364085298
2463.744930128175,870.7380594106444,155.73508293318233,-64.54539089137552,155.71026641730475,-64.54785053068782,4.023705959320068,1248.5149272986273,104.2168730762134,39.40379052886182,13.137648191503752,0.016801501986338625,13.120846689517414
1943.966925332388,3659.288340819157,216.25140961163723,73.57299516752958,216.2436975538138,73.58635039752336,3.769129276275635,1614.643303607502,134.7785857871224,48.715173045789435,7.11650974131094,0.01299167809020965,7.103518063220731
1709.8013142438892,645.0763137747973,103.13522148923536,-48.33282817480388,103.13734029453964,-48.334449783446324,4.347512722015381,1443.1123381146986,120.46043830763453,7.732602832209559,-0.04202660211169063,0.014535892651562975,-0.056562494763253604
3531.3782548735667,2938.1713719344125,224.94589426548328,15.036083251808401,224.9452694893519,15.04408813291835,4.3061370849609375,1729.9757566056649,144.4056934434836,28.89931967357362,3.008954331371817,0.012125560691173806,2.996828770680643
1762.501177735019,3692.254319480915,201.97051555347613,78.38615139741036,201.9292398370955,78.39980339524159,4.228838920593262,1668.8564481843064,139.3039016515052,57.52606802648108,1.6632997563382848,0.012569640758379146,1.6507301155799057
850.6420821000579,2771.636554777547,73.1585667471437,51.085137062304156,73.14814580753033,51.073940007238136,4.290279388427734,1399.0410454908042,116.78168989280641,46.69401637970141,11.069194625527366,0.014993788851721857,11.054200836675644
759.4679378440628,3250.874489080325,83.04592535169726,61.8440138621083,83.0290112549465,61.83904097575294,4.258092403411865,1762.7313781980752,147.1398925975256,33.855571116877506,13.31011643393258,0.011900239758836454,13.298216194173744
2567.9633164085635,3458.960564588451,229.40442396243125,51.43959349572485,229.40830210616522,51.44674847403324,4.329187870025635,1503.719244152429,125.51945850512823,27.188133500999673,11.43942713629547,0.013950028313167563,11.425477107982301
286.0802512548934,2935.3392926814104,82.4778744289652,46.31690031534477,82.47126902183277,46.311389800747534,3.9842233657836914,1972.747379000759,164.670488684978,25.75474492752324,2.102791311588957,0.010633356431884653,2.0921579551570724
2979.618310515237,374.8863808699035,170.30187328154204,-55.37566097802209,170.28588411575763,-55.37951003411803,6.87672758102417,1914.9991798969197,159.85009238470596,35.51857447107281,10.651708690393626,0.01095401306235048,10.640754677331275
189.81455835351403,1805.4841342971383,81.29934258264804,14.361139899918976,81.300601212964,14.358557096121242,4.116363048553467,1873.9442576193549,156.4231284529152,10.282135357293027,-14.616955928123618,0.011193996804168682,-14.628149924927786
756.033574603909,1824.1137687019364,75.1891776622661,11.172432240133071,75.18980242215551,11.167721040678451,4.318301200866699,1311.221678022295,109.45117291380527,17.10324993110632,-10.69705831814907,0.015998001240050148,-10.71305631938912
3228.1462266191256,494.19857603754,181.456681672269,-51.81852422433796,181.43817229090632,-51.826213044614875,4.435361862182617,1951.1647755407869,162.8689311735201,49.62349619064147,11.855049728482301,0.010750976183017309,11.844298752299284
