,px,py,area (pixels),flux (noise-normed)
397,5214.987029265103,3123.0948991794403,9.0,419.55248377328456
398,4572.497960773036,3131.1590402194006,8.0,414.5886481557495
399,2588.9330368023375,3026.4830416581403,13.0,413.6547586719374
400,7713.412334081597,3918.580375395967,12.0,413.12054052827443
401,9153.190337418464,608.3770231677194,16.0,411.77158773641867
402,726.9893191898557,1433.6792017693056,15.0,411.7421325351009
403,6876.357687606383,1018.0865388849629,13.0,411.3494927806072
404,8460.099436478005,4172.900888417086,11.0,411.10692242063124
405,9414.97528420187,2810.6344753572257,14.0,410.8067887498879
406,1697.1995527027195,3907.157822436814,11.0,408.2507255197566
407,7308.651343275505,4356.278338477243,10.0,407.41799275249844
408,1125.5112463611867,5541.4449689681305,14.0,406.87491469953954
409,6783.883477104654,3511.177198595309,9.0,406.0855290140654
410,5265.10611077065,1928.7705618003345,9.0,405.6516468803205
411,4351.310594421018,4565.232082545928,9.0,405.3637415221915
412,778.3208711091963,2062.8923447761354,17.0,405.15075387461303
413,3147.3476416508142,1263.817703784458,11.0,404.708152211648
414,4052.6731686225057,1677.6829364199364,10.0,403.68281334189516
415,4627.146927284747,3971.6924137152296,9.0,401.9063872342891
416,5873.794127993956,3920.4655245370996,9.0,401.2551626597045
417,3603.6601524336666,1604.9371889494103,10.0,399.4550942845254
418,5448.44029400317,6086.030536704093,10.0,399.0446493721208
419,3799.670515176939,4937.634783522554,10.0,397.5770860477241
420,6912.4728423022925,3520.8487343568845,10.0,397.4318357329605
421,1547.570305524521,476.63184164672066,16.0,396.99524883957656
422,6413.321984825792,3152.8885587844984,10.0,396.5750468000605
423,6439.480899740398,4379.860666646959,9.0,396.1778549190283
424,6981.0030524854965,1740.822280940186,10.0,395.81400352774654
425,4581.3273058389395,4739.147499185308,9.0,395.3347244618362
426,3140.0189042456213,2897.627636553427,8.0,395.22878405930254
427,417.7125969422148,959.014667373561,18.0,394.7634066620242
428,2575.7745791866078,3351.955667222774,9.0,394.72740159410233
429,6603.9575082679785,4747.274172475936,9.0,394.51953389050385
430,1957.0788719858704,430.9086724895249,16.0,394.19183777278715
431,6999.069318062117,5440.609648970521,12.0,393.7916777290619
432,4071.7810817438076,5261.281523569212,9.0,393.5145261820995
433,8888.477410947726,1178.3681525373659,14.0,393.3396289766723
434,8450.349295938358,2526.257922262601,13.0,392.90953851857984
435,1622.717166310157,5580.677002800852,15.0,392.57350499096503
436,2380.5583700141997,4459.320310871204,13.0,392.38129259034974
437,1239.1828489580655,3989.545073928443,14.0,388.6873893514776
438,8812.909536541487,5568.47231692428,13.0,387.98308501404375
439,8523.897219199978,1356.1840714157313,15.0,387.7152348916301
440,3832.163267632663,5746.811940144363,11.0,386.6030498639474
441,6078.8954531152,5270.801443561618,11.0,386.4607836709548
442,3869.186051247624,286.1578796074197,12.0,384.7928258722793
443,6962.731062025356,3600.0118004853302,10.0,383.5534642016155
444,8195.014057142851,5292.774727819237,13.0,383.5335573278453
445,2217.974697269495,2878.5795392717478,10.0,382.83370520868607
446,5255.66277990235,5285.703485462439,10.0,382.1493295870909
447,2220.7092713002953,1937.2284460684104,12.0,381.3433975320322
448,9427.913142714951,6146.032062458434,19.0,380.64334506674277
449,4209.8306007754545,12.372095082865574,15.0,380.152272312088
450,303.60220144707563,5585.761441007222,19.0,379.8777693796878
451,9302.399322973073,2435.2659163247777,16.0,377.39193027988466
